"Date","heure","co_centenario","no2_centenario","pm10_centenario","co_cordoba","no2_cordoba","pm10_cordoba","co_la_boca","no2_la_boca","pm10_la_boca"
17610,7,0.28,25,31,0.52,23,25,0.81,30,31
17610,8,0.32,26,31,0.53,25,25,0.83,32,32
17610,9,0.35,29,31,0.52,24,26,0.87,34,34
17610,10,0.37,26,32,0.52,26,27,0.88,29,35
17610,11,0.39,22,33,0.55,23,28,0.88,21,36
17610,12,0.42,24,33,0.58,24,28,0.88,22,36
17610,13,0.44,19,35,0.64,28,30,0.87,14,38
17610,14,0.45,15,36,0.71,24,31,0.85,10,38
17610,15,0.43,14,37,0.76,21,33,0.79,8,38
17610,16,0.37,13,38,0.8,21,34,0.71,9,38
17610,17,0.33,14,38,0.86,24,35,0.63,9,38
17610,18,0.29,15,39,0.9,29,36,0.57,10,38
17610,19,0.27,17,39,1.04,34,36,0.56,12,38
17610,20,0.24,16,39,1.08,24,37,0.56,13,38
17610,21,0.22,13,39,1.06,20,38,0.56,13,38
17610,22,0.2,11,38,1.02,16,39,0.57,13,38
17610,23,0.19,9,37,0.96,13,40,0.58,10,36
17610,24,0.17,8,36,0.91,15,40,0.59,9,36
17611,1,0.15,8,37,0.83,13,40,0.6,11,36
17611,2,0.13,10,36,0.75,10,40,0.6,9,36
17611,3,0.1,6,36,0.57,9,40,0.59,8,35
17611,4,0.08,5,36,0.49,9,41,0.57,7,35
17611,5,0.06,9,35,0.45,8,41,0.56,10,35
17611,6,0.05,9,35,0.44,11,41,0.56,13,35
17611,7,0.05,12,35,0.46,16,41,0.56,16,35
17611,8,0.07,14,34,0.51,20,42,0.57,14,34
17611,9,0.09,13,33,0.57,19,42,0.58,14,32
17611,10,0.11,12,32,0.65,21,42,0.6,14,31
17611,11,0.13,11,31,0.69,20,42,0.61,13,29
17611,12,0.15,11,30,0.75,20,41,0.64,15,28
17611,13,0.19,13,29,NA,NA,40,0.66,51,27
17611,14,0.21,13,28,NA,NA,39,0.67,49,27
17611,15,0.22,11,27,NA,12,38,0.73,46,29
17611,16,0.22,12,26,NA,12,37,0.75,54,30
17611,17,0.22,12,26,NA,15,36,0.76,65,30
17611,18,0.22,12,25,NA,20,36,0.79,61,31
17611,19,0.23,13,25,NA,17,35,0.81,63,31
17611,20,0.24,16,24,NA,16,34,0.83,60,32
17611,21,0.23,15,24,NA,15,33,0.85,61,31
17611,22,0.23,15,23,0.58,16,32,0.86,58,30
17611,23,0.23,15,22,0.55,16,30,0.82,43,29
17611,24,0.22,12,22,0.53,12,30,0.81,34,29
17612,1,0.21,10,22,0.47,11,29,0.78,11,30
17612,2,0.19,8,22,0.38,10,29,0.75,11,30
17612,3,0.16,5,22,0.31,8,29,0.71,9,30
17612,4,0.13,10,22,0.25,5,29,0.66,7,30
17612,5,0.11,6,22,0.19,4,29,0.63,8,31
17612,6,0.09,7,22,0.14,9,29,0.61,11,31
17612,7,0.08,11,22,0.1,11,29,0.61,17,31
17612,8,0.1,14,22,0.07,11,28,0.62,20,32
17612,9,0.11,12,22,0.07,11,27,0.65,17,34
17612,10,0.14,12,22,0.07,9,27,0.68,17,35
17612,11,0.16,11,22,0.07,8,26,0.7,13,37
17612,12,0.19,11,22,0.09,10,26,0.72,13,38
17612,13,0.22,12,22,0.1,10,25,0.73,14,38
17612,14,0.25,14,22,0.12,11,26,0.76,19,39
17612,15,0.29,19,23,0.14,15,25,0.78,25,38
17612,16,0.3,19,23,0.17,20,25,0.77,17,38
17612,17,0.33,20,24,0.25,26,26,0.76,18,38
17612,18,0.35,23,24,0.35,26,27,0.78,22,38
17612,19,0.39,26,24,0.42,22,27,0.79,19,37
17612,20,0.42,25,25,0.47,22,27,0.79,21,37
17612,21,0.44,23,25,0.52,20,28,0.79,23,37
17612,22,0.44,23,25,0.55,21,28,0.8,24,37
17612,23,0.45,25,25,0.57,22,28,0.79,21,38
17612,24,0.45,24,26,0.58,18,28,0.8,20,38
17613,1,0.45,22,26,0.55,18,28,0.81,16,38
17613,2,0.43,19,26,0.47,16,28,0.79,15,38
17613,3,0.38,13,25,0.4,17,28,0.78,16,38
17613,4,0.33,9,24,0.34,13,27,0.76,13,38
17613,5,0.29,8,24,0.29,12,27,0.74,12,38
17613,6,0.26,11,24,0.25,7,27,0.71,15,38
17613,7,0.24,17,24,0.22,13,27,0.69,13,38
17613,8,0.22,18,24,0.19,15,27,0.68,18,38
17613,9,0.21,16,24,0.16,13,27,0.7,20,39
17613,10,0.18,NA,23,0.15,10,26,0.73,24,40
17613,11,0.16,NA,22,0.16,11,26,0.75,22,41
17613,12,0.15,NA,20,0.19,12,26,0.79,23,41
17613,13,0.3,NA,23,0.21,12,26,0.83,27,42
17613,14,0.33,NA,23,0.23,12,25,0.87,21,43
17613,15,0.4,15,22,0.24,12,26,0.9,28,42
17613,16,0.41,18,20,0.25,15,25,0.92,29,42
17613,17,0.44,22,19,0.26,16,25,0.95,40,42
17613,18,0.47,27,17,0.34,32,24,0.93,26,44
17613,19,0.56,37,15,0.45,38,25,0.94,34,45
17613,20,0.67,40,14,0.51,35,25,0.95,33,45
17613,21,0.68,32,14,0.56,33,25,0.95,29,46
17613,22,0.73,29,14,0.67,32,27,1,32,47
17613,23,0.79,29,14,0.84,32,28,1.09,29,47
17613,24,0.91,28,14,0.95,31,28,1.19,32,48
17614,1,0.92,21,14,1.01,24,29,1.2,24,50
17614,2,0.89,13,14,0.93,15,29,1.17,14,50
17614,3,0.8,10,14,0.82,16,29,1.11,13,50
17614,4,0.69,11,15,0.75,17,29,1.06,14,49
17614,5,0.62,10,15,0.68,15,30,1.01,18,49
17614,6,0.5,13,15,0.56,18,30,0.92,22,49
17614,7,0.38,17,15,0.4,20,30,0.79,22,48
17614,8,0.25,19,16,0.3,21,30,0.66,23,47
17614,9,0.25,24,16,0.28,24,31,0.61,26,45
17614,10,0.32,26,16,0.29,24,31,0.62,27,43
17614,11,0.35,20,17,0.32,26,31,0.67,23,41
17614,12,0.37,17,17,0.36,27,32,0.72,29,39
17614,13,0.74,24,37,0.39,20,31,0.39,20,31
17614,14,0.75,26,36,0.39,21,32,0.39,21,32
17614,15,0.75,24,36,0.37,16,31,0.37,16,31
17614,16,0.74,21,34,0.34,17,31,0.34,17,31
17614,17,0.72,22,33,0.3,14,30,0.3,14,30
17614,18,0.72,24,31,0.27,14,29,0.27,14,29
17614,19,0.69,21,30,0.25,20,27,0.25,20,27
17614,20,0.65,23,29,0.23,26,27,0.23,26,27
17614,21,0.64,30,28,0.25,28,26,0.25,28,26
17614,22,0.65,22,27,0.3,22,26,0.3,22,26
17614,23,0.64,9,26,0.33,14,26,0.33,14,26
17614,24,0.62,9,24,0.34,11,26,0.34,11,26
17615,1,0.61,7,22,0.36,9,25,0.36,9,25
17615,2,0.59,7,22,0.39,9,25,0.39,9,25
17615,3,0.57,7,22,0.39,10,25,0.39,10,25
17615,4,0.55,9,22,0.4,8,24,0.4,8,24
17615,5,0.53,8,21,0.36,7,24,0.36,7,24
17615,6,0.49,8,21,0.31,7,24,0.31,7,24
17615,7,0.48,11,20,0.3,8,23,0.3,8,23
17615,8,0.48,12,20,0.3,8,23,0.3,8,23
17615,9,0.47,7,20,0.3,10,22,0.3,10,22
17615,10,0.46,6,20,0.28,9,22,0.28,9,22
17615,11,0.45,6,19,0.26,7,22,0.26,7,22
17615,12,0.45,6,19,0.24,8,21,0.24,8,21
17615,13,0.08,6,17,0.23,8,21,0.45,6,19
17615,14,0.1,6,17,0.24,8,20,0.45,6,18
17615,15,0.11,6,17,0.23,10,20,0.45,8,18
17615,16,0.12,7,17,0.23,10,20,0.45,7,17
17615,17,0.13,9,18,0.22,9,20,0.45,10,17
17615,18,0.15,9,18,0.22,12,21,0.45,12,17
17615,19,0.18,13,17,0.23,15,21,0.46,17,16
17615,20,0.23,18,17,0.25,18,21,0.47,24,16
17615,21,0.27,19,17,0.28,21,20,0.49,29,16
17615,22,0.31,22,17,0.31,22,19,0.52,29,16
17615,23,0.36,23,17,0.35,22,18,0.58,27,16
17615,24,0.39,23,19,0.39,23,18,0.65,33,18
17616,1,0.41,21,20,0.43,23,18,0.74,34,19
17616,2,0.43,21,21,0.45,22,19,0.83,34,20
17616,3,0.41,20,23,0.45,21,19,0.91,34,22
17616,4,0.37,20,24,0.44,22,20,0.97,34,24
17616,5,0.34,21,24,0.41,22,20,1.01,33,26
17616,6,0.34,22,25,0.39,24,20,1.05,32,27
17616,7,0.38,25,26,0.38,25,21,1.1,39,29
17616,8,0.54,31,28,0.43,33,22,1.17,47,30
17616,9,0.66,37,30,0.45,29,23,1.21,54,33
17616,10,0.69,22,31,0.41,15,23,1.16,31,34
17616,11,0.68,13,31,0.39,13,23,1.1,24,35
17616,12,0.69,14,31,0.37,12,23,1.03,25,36
17616,13,0.69,13,31,0.36,12,23,0.98,27,37
17616,14,0.67,19,31,0.34,13,22,0.93,33,37
17616,15,0.61,17,31,0.32,17,22,0.85,23,38
17616,16,0.44,16,30,0.25,18,23,0.71,23,39
17616,17,0.3,17,30,0.24,19,23,0.59,23,39
17616,18,0.26,18,30,0.28,20,23,0.59,25,40
17616,19,0.28,21,31,0.31,19,24,0.59,27,41
17616,20,0.29,23,30,0.34,21,24,0.6,26,41
17616,21,0.3,21,30,0.35,18,24,0.61,27,42
17616,22,0.3,18,30,0.37,19,24,0.61,25,42
17616,23,0.3,16,29,0.37,20,24,0.61,23,41
17616,24,0.29,13,27,0.33,10,24,0.62,19,41
17617,1,0.28,10,26,0.29,9,23,0.62,14,40
17617,2,0.26,16,26,0.24,11,22,0.6,16,38
17617,3,0.23,8,24,0.2,11,22,0.6,15,37
17617,4,0.2,6,23,0.17,12,22,0.59,16,35
17617,5,0.18,7,23,0.15,12,22,0.58,16,34
17617,6,0.15,8,22,0.12,11,21,0.58,19,33
17617,7,0.14,15,20,0.1,13,21,0.6,24,32
17617,8,0.16,18,18,0.11,15,20,0.64,28,32
17617,9,0.21,20,16,0.13,18,19,0.67,22,32
17617,10,0.24,15,15,0.14,11,18,0.68,17,31
17617,11,0.27,13,15,0.15,12,19,0.68,16,31
17617,12,0.3,15,16,0.18,12,19,0.67,15,31
17617,13,0.32,16,16,0.21,11,19,0.67,15,31
17617,14,0.34,13,17,0.27,15,20,0.67,18,31
17617,15,0.36,12,17,0.32,17,20,0.65,18,31
17617,16,0.35,14,17,0.36,16,20,0.61,17,30
17617,17,0.32,12,18,0.4,14,21,0.58,15,31
17617,18,0.32,19,18,0.48,21,21,0.58,15,31
17617,19,0.32,23,18,0.53,21,21,0.6,20,30
17617,20,0.32,24,18,0.54,18,21,0.61,24,31
17617,21,0.33,25,18,0.54,21,21,0.61,20,31
17617,22,0.34,23,18,0.52,20,21,0.61,26,31
17617,23,0.36,24,18,0.5,23,21,0.61,22,31
17617,24,0.37,20,18,0.46,13,21,0.61,14,31
17618,1,0.36,10,18,0.41,9,21,0.61,9,31
17618,2,0.34,6,18,0.32,8,21,0.61,18,32
17618,3,0.31,5,19,0.25,8,21,0.6,12,32
17618,4,0.27,5,18,0.22,7,22,0.6,11,33
17618,5,0.24,5,19,0.18,9,22,0.6,10,33
17618,6,0.21,7,19,0.15,6,22,0.61,16,33
17618,7,0.18,12,19,0.11,9,22,0.62,16,33
17618,8,0.2,15,19,0.1,11,21,0.65,16,33
17618,9,0.22,14,19,0.11,11,21,0.69,16,32
17618,10,0.26,13,19,0.12,10,21,0.72,17,32
17618,11,0.28,13,19,0.14,9,21,0.75,15,33
17618,12,0.31,NA,19,0.18,13,20,0.78,16,33
17618,13,0.36,NA,20,0.24,15,20,0.81,17,33
17618,14,0.41,13,20,0.34,20,20,0.83,16,33
17618,15,0.44,12,19,0.45,19,20,0.84,14,32
17618,16,0.43,13,19,0.6,22,20,0.84,16,32
17618,17,0.43,14,19,0.67,24,19,0.84,18,33
17618,18,0.45,21,19,0.76,28,19,0.85,23,33
17618,19,0.5,27,20,0.88,29,19,0.86,24,33
17618,20,0.52,27,20,0.94,24,19,0.89,26,34
17618,21,0.54,23,20,0.95,22,20,0.92,24,34
17618,22,0.56,24,20,0.92,21,20,0.94,22,35
17618,23,0.57,19,20,0.85,17,20,0.96,18,34
17618,24,0.58,16,20,0.73,13,19,0.96,16,34
17619,1,0.57,16,19,0.65,10,19,0.96,20,34
17619,2,0.57,16,19,0.56,11,19,0.95,21,35
17619,3,0.53,17,19,0.45,15,18,0.95,23,35
17619,4,0.51,18,19,0.37,15,19,0.92,20,35
17619,5,0.49,16,19,0.31,13,20,0.9,18,36
17619,6,0.47,17,19,0.24,12,20,0.88,21,36
17619,7,0.48,20,19,0.21,15,20,0.9,23,37
17619,8,0.53,21,19,0.19,17,20,0.93,22,38
17619,9,0.55,20,20,0.19,13,20,0.95,26,39
17619,10,0.55,19,19,0.19,14,20,0.95,22,39
17619,11,0.55,20,20,0.18,13,20,0.94,23,40
17619,12,0.56,21,20,0.18,16,21,0.95,26,41
17619,13,0.56,17,20,0.18,12,21,0.96,27,42
17619,14,0.55,14,20,0.17,10,21,0.97,22,43
17619,15,0.52,13,20,0.16,6,21,0.92,16,44
17619,16,0.46,11,21,0.14,9,21,0.87,17,45
17619,17,0.43,13,21,0.14,13,21,0.84,26,45
17619,18,0.42,17,20,0.12,13,21,0.84,24,47
17619,19,0.41,25,20,0.12,18,20,0.86,34,49
17619,20,0.45,32,20,0.12,24,20,0.9,37,50
17619,21,0.57,33,21,0.2,31,20,0.93,34,52
17619,22,0.74,35,23,0.26,29,20,0.93,29,53
17619,23,0.79,32,25,0.3,27,21,0.95,28,54
17619,24,0.84,28,26,0.32,27,21,0.97,26,54
17620,1,0.93,28,26,0.37,28,22,0.99,25,55
17620,2,0.95,24,27,0.39,20,23,1,24,55
17620,3,0.94,18,26,0.4,14,23,0.96,23,55
17620,4,0.88,11,26,0.4,19,23,0.91,20,55
17620,5,0.75,12,27,0.33,15,21,0.86,23,54
17620,6,0.59,15,27,0.28,14,21,0.85,21,54
17620,7,0.55,19,27,0.26,17,21,0.87,22,52
17620,8,0.54,20,27,0.27,16,21,0.94,25,51
17620,9,0.49,23,27,0.23,11,21,0.92,19,49
17620,10,0.46,15,27,0.22,8,21,0.9,19,48
17620,11,0.45,11,26,0.21,10,21,0.9,18,46
17620,12,0.45,11,26,0.21,9,20,0.9,17,45
17620,13,0.45,11,26,0.22,19,20,0.9,18,43
17620,14,0.44,13,26,0.22,18,19,0.88,13,41
17620,15,0.42,17,25,0.22,18,19,0.85,15,40
17620,16,0.38,23,25,0.21,11,19,0.76,12,39
17620,17,0.34,23,24,0.22,16,19,0.75,16,38
17620,18,0.35,26,25,0.25,22,19,0.76,19,36
17620,19,0.36,23,25,0.31,26,19,0.77,22,34
17620,20,0.48,37,26,0.4,33,19,0.81,28,32
17620,21,0.54,34,25,0.44,29,20,0.83,27,31
17620,22,0.57,25,23,0.45,20,19,0.84,30,29
17620,23,0.58,21,22,0.46,20,19,0.84,25,28
17620,24,0.6,17,21,0.48,18,19,0.84,24,27
17621,1,0.63,21,21,0.51,21,18,0.86,26,27
17621,2,0.64,18,20,0.51,19,18,0.87,24,26
17621,3,0.63,17,20,0.47,19,18,0.88,23,25
17621,4,0.52,16,20,0.41,19,17,0.87,23,25
17621,5,0.46,17,20,0.39,18,18,0.86,22,25
17621,6,0.46,19,20,0.4,21,18,0.89,21,25
17621,7,0.48,23,20,0.43,23,18,0.98,22,25
17621,8,0.55,25,21,0.46,21,19,1.08,23,26
17621,9,0.57,28,21,0.49,22,19,1.1,25,26
17621,10,0.59,33,22,0.51,23,20,1.1,20,27
17621,11,0.63,22,22,0.52,22,20,1.14,18,27
17621,12,0.66,20,22,0.51,18,21,1.12,18,28
17621,13,0.66,17,22,0.53,24,21,1.11,21,28
17621,14,0.65,17,23,0.51,20,22,1.08,21,29
17621,15,0.62,12,24,0.47,12,22,0.99,15,29
17621,16,0.53,12,24,0.42,15,22,0.88,14,30
17621,17,0.48,12,25,0.37,11,22,0.84,14,30
17621,18,0.44,12,25,0.32,10,23,0.82,13,30
17621,19,0.4,11,25,0.3,11,23,0.76,12,30
17621,20,0.37,15,24,0.29,14,22,0.76,14,29
17621,21,0.38,17,22,0.28,13,21,0.76,16,28
17621,22,0.37,13,22,0.28,11,21,0.79,19,28
17621,23,0.38,12,22,0.28,12,21,0.79,12,28
17621,24,0.39,9,22,0.27,8,21,0.78,8,28
17622,1,0.38,7,22,0.27,7,22,0.77,11,28
17622,2,0.37,7,22,0.26,7,22,0.76,10,28
17622,3,0.37,6,22,0.26,5,21,0.75,9,27
17622,4,0.34,5,22,0.24,5,21,0.73,8,27
17622,5,0.3,5,22,0.22,4,20,0.71,8,27
17622,6,0.27,5,21,0.2,5,19,0.66,9,26
17622,7,0.25,7,20,0.19,6,19,0.65,11,25
17622,8,0.24,9,20,0.19,8,19,0.65,13,24
17622,9,0.23,9,19,0.18,6,18,0.64,13,22
17622,10,0.23,7,19,0.17,7,18,0.64,11,22
17622,11,0.24,8,18,0.18,8,18,0.64,11,22
17622,12,0.25,8,18,0.18,10,17,0.65,10,21
17622,13,0.29,10,19,0.19,9,17,0.67,15,20
17622,14,0.32,8,18,0.19,6,16,0.68,13,19
17622,15,0.33,8,18,0.2,7,16,0.69,13,19
17622,16,0.34,8,18,0.21,6,16,0.7,13,19
17622,17,0.35,8,17,0.23,9,15,0.7,10,18
17622,18,0.36,7,17,0.26,11,14,0.69,9,17
17622,19,0.36,8,17,0.27,11,15,0.69,13,16
17622,20,0.35,11,17,0.29,10,15,0.68,15,17
17622,21,0.33,11,18,0.3,12,15,0.67,15,17
17622,22,0.32,13,18,0.33,10,15,0.68,15,17
17622,23,0.32,11,18,0.37,13,16,0.69,15,18
17622,24,0.31,9,19,0.4,13,16,0.68,13,18
17623,1,0.31,8,19,0.41,13,17,0.67,13,18
17623,2,0.31,8,20,0.39,11,17,0.67,11,19
17623,3,0.3,9,21,0.38,12,18,0.67,9,19
17623,4,0.28,8,21,0.36,10,19,0.66,9,20
17623,5,0.27,7,22,0.33,11,19,0.65,10,20
17623,6,0.25,8,23,0.31,12,20,0.62,8,21
17623,7,0.24,11,24,0.27,12,21,0.6,11,22
17623,8,0.23,11,24,0.22,11,22,0.6,10,22
17623,9,0.23,10,24,0.2,12,22,0.6,9,23
17623,10,0.22,9,25,0.19,12,22,0.6,10,23
17623,11,0.23,8,24,0.18,11,23,0.62,9,22
17623,12,0.24,9,25,0.16,7,23,0.63,11,22
17623,13,0.25,10,25,0.16,7,23,0.64,10,23
17623,14,0.26,8,25,0.14,6,24,0.65,10,24
17623,15,0.27,8,25,0.13,8,24,0.66,11,24
17623,16,0.29,10,26,0.12,8,25,0.67,11,24
17623,17,0.29,8,27,0.11,8,25,0.67,12,25
17623,18,0.3,9,28,0.09,8,26,0.68,11,26
17623,19,0.31,9,28,0.09,10,26,0.68,14,26
17623,20,0.31,12,28,0.09,11,26,0.68,13,26
17623,21,0.32,10,28,0.09,11,26,0.69,13,25
17623,22,0.32,11,28,0.08,8,26,0.68,12,25
17623,23,0.32,13,27,0.07,9,25,0.68,10,25
17623,24,0.34,16,27,0.07,11,25,0.67,14,25
17624,1,0.35,16,27,0.08,12,25,0.67,19,25
17624,2,0.36,17,27,0.1,13,25,0.67,21,24
17624,3,0.38,17,27,0.12,13,24,0.67,22,24
17624,4,0.37,18,27,0.14,16,24,0.67,20,24
17624,5,0.38,18,27,0.16,17,24,0.67,17,24
17624,6,0.39,19,28,0.21,18,24,0.69,18,25
17624,7,0.41,20,28,0.28,20,24,0.71,17,25
17624,8,0.47,23,29,0.41,28,25,0.78,21,26
17624,9,0.52,25,30,0.52,32,26,0.84,21,27
17624,10,0.56,25,31,0.6,26,28,0.87,20,28
17624,11,0.57,21,32,0.67,25,28,0.89,19,29
17624,12,0.58,21,33,0.73,21,29,0.88,12,28
17624,13,0.59,17,32,0.76,16,29,0.88,16,27
17624,14,0.59,11,32,0.76,14,29,0.86,14,27
17624,15,0.57,13,31,0.75,14,29,0.84,17,26
17624,16,0.51,16,30,0.69,14,29,0.81,24,26
17624,17,0.46,18,29,0.62,15,28,0.78,21,26
17624,18,0.43,20,30,0.59,17,28,0.75,17,26
17624,19,0.44,21,30,0.57,18,28,0.74,17,27
17624,20,0.45,20,29,0.55,20,28,0.76,21,27
17624,21,0.46,18,29,0.56,18,28,0.78,20,27
17624,22,0.47,17,29,0.57,16,28,0.79,18,28
17624,23,0.47,15,29,0.58,15,28,0.81,19,28
17624,24,0.47,14,28,0.55,15,27,0.79,17,28
17625,1,0.45,11,28,0.5,12,27,0.77,16,27
17625,2,0.42,8,27,0.45,10,27,0.75,16,27
17625,3,0.38,7,26,0.39,10,27,0.73,12,27
17625,4,0.34,7,26,0.32,8,27,0.71,14,27
17625,5,0.3,9,25,0.26,7,26,0.68,15,27
